Customer,ATM ID,Address,City,Site,Start Date Time,Action Code,Status Code,Status Description,Comments,Reference Number,Ticket ID
Oki - BNRMs for SBI           ,L040426621,SAULANGA                                          ,SHIMOGA             ,ONSITE                        ,28/09/2022 11:35:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  01:14  RR  ^TO 10/28/2022  07:19  RR  ^TO  10/27/2022  07:20  RR  ^Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/26/2022  15:05  EP  OKI-SLM operational call, escalated to Prathamesh & mail shared for closure update
10/26/2022  07:15  RR  ^TP 10/25/2022  05:24  RR  ^to 10/24/2022  16:59  JAS  Long Pending Operational Call - Discussed with OKI Faritha to check for closure and same to update in portal on priority.

10/24/2022  02:26  RR  ^TO 10/23/2022  16:42  EP  Tried calling Madhavan but couldn't reach, Informed to OKI Akshay & mail shared
10/23/2022  10:13  EP  Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/22/2022  05:04  DR  TO 10/21/2022  10:30  SP  Spare Required # ( Cassette )- Escalated to OEM OKI Project Madhavan Sir will arrange to get this update/closure ASAP
10/21/2022  02:31  DR  TO 10/20/2022  04:12  DR  TO 10/19/2022  13:04  JAS Spare Required # Cassette - Discussed with OKI Project Mr. Biswa - will check and insist to arrange spare.
10/19/2022  01:56  DR  TO 10/18/2022  01:43  DR  TO 10/17/2022  02:11  DR  TO 10/16/2022  15:54  EP  OKI-SLM Operational-Call-escalated to OKI RTS Faritha as well as Sahil & mail shared for closure update
10/16/2022  01:50  DR  TO 10/15/2022  17:26  MW  TO 10/14/2022  04:43  DR  TO 10/13/2022  12:26  SP  Engineer ETA Awaited - Escalated to OEM OKI Project Madhavan Sir will check and arrange update ASAP
10/13/2022  03:41  DR  TO 10/12/2022  01:47  SNP TO 10/11/2022  02:07  SNP TO 10/10/2022  03:14  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/09/2022  14:33  EP  OKI SLM Operational call, Tried calling Sahil but no response, Informed to OKI Rosshni& mail shared as already informed to RTS Faisal & Prathamesh
10/09/2022  01:11  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/08/2022  15:48  EP  OKI-SLM-Operational call, escalted to RTS Prathamesh for closure & mail shared
10/08/2022  01:22  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/07/2022  02:57  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/06/2022  13:53  SP  Engineer ETA Awaited - - Escalated to OKI Project Biswa will get this closed at earliest.
10/06/2022  02:16  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/05/2022  02:31  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/04/2022  01:41  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/03/2022  01:34  SNP Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/02/2022  02:30  RC  Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
10/01/2022  02:34  RC  Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
09/30/2022  03:49  RC  Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
09/29/2022  03:03  RC  Engineer OIPL - CE KIRANKUMAR check out from site : S5NL040426621
09/28/2022  11:35  ST  IAs per branch person 9880623443 call been logged for one 500 cassette not working  same been discussed with engineer 7208097808--ST Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact :9880623443       Engineer Contact :7208097808         Branch Availability :9-6 PM ;Fault in ESQ : NA; Machine Status up  T09282022546319158
",546319158      ,183527497
Oki - BNRMs for SBI           ,L040441621,KUVEMPUNAGAR                                      ,MYSORE              ,ONSITE                        ,28/10/2022 21:06:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:23  RRP Ticket has been Informed  to Branch person 9740114229  for FLM activity
",informed       ,183917008
Oki - BNRMs for SBI           ,L040574621,RAGHAVENDRA NAGAR                                 ,TUMKUR              ,ONSITE                        ,27/10/2022 15:20:00,4,331285,ATM Switched-Off by Branch                                                                          ,"10/28/2022  10:17  JAS Discussed with CM Mr. ANAND PB 7019691774, LHO has instructed to keep machine down till 31st Oct due to low availability, hence engineer will attain the site on 1st Nov. escalated to AGM.

10/27/2022  17:39  JAS Discussed with CM Mr. ANAND PB 7019691774, LHO has instructed to keep machine down till 31st Oct due to low availability, hence engineer will attain the site on 1st Nov. escalated to AGM.

10/27/2022  17:34  DR  @ Tried calling to Branch person 9686966627  for FLM activity , but could not get through. Same discussed with CMF sir KOLLUR RAMAMURTHY 9342054848 , due to machine availability low machine kept down & it will Inactive soon.
10/27/2022  15:29  SNP Ticket has been dispatched  to Branch person 9606098824 for FLM activity
",Low Uptime     ,183899468
Oki - BNRMs for SBI           ,L040583621,RINGROAD BTMLAYOUT                                ,BANGALORE           ,ONSITE                        ,27/10/2022 16:51:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  01:14  RR  ^TO 10/28/2022  07:19  RR  ^AS DISCUSSED WITH DASHMI SPARE LEVER-LOCK IS NOT AVAILABEL IN STOCK
10/27/2022  16:50  JAS Engineer Mr. Charn visited site found 0363 , replaced consumable gears 2 no.s , - bucket sl no. : 12775 , Found upper BRM locking lever physically damage , same support taken from tss pradeep sir , need to replace lever lock , machine made temporarily operational, transaction found successful , same snap are attached in ticket . Txn no. - 6230 Amt - 16000
10/27/2022  07:20  RR  ^AS PER BELOW COMMENT CE WILL ATEND THE SITE TOMORROW 27 OCT 22 SAME TRIED TO CALL TSS-PRADEEP KUMAR TO DISTPACH THE CALL BUT NO RESPONCE SAME TRIED TO CALL OIPL-BASVARAJ BUT NO RESPONCE SAME WE WILL CHECK IN MORNING FOR CE ETA
10/26/2022  13:45  EP  AS DICUSSED ON CONCAL WITH NCR JAVED AND TSS PRADEEP KUMAR ON THURSDAY HE WILL SEND ENGINEER ON SITE 
10/26/2022  11:13  JAS Had a con call with OKI Help Desk Saira and TSS Pradeep - Engineer will attain the site on 27th Oct.
10/26/2022  07:15  RR  ^AS PER TSS CONFRIMATIO NEED TO ARRANGE SPARE LEVER-LOCK BUT SPARE NOT AVAILABLE IN STOCK . SAME VERBALLY ESCALATED TO OKI DASMI FOR SPARE ARRANGEMENT SHE WILL CHECK ONES SPARE ARRANGEMENT DONE SHE WILL ARRANGE SAME
10/25/2022  16:36  JAS Had a con call with OKI Help Desk Saira and TSS Pradeep - Engineer will attain the site on 27th Oct.
10/25/2022  13:05  JAS Brief problem Description : Branch Custodian Ms. Chitra 9886598581 Cash Accepter issue, RP issue and also every day machine is getting down. Branch custodian and we tried calling CE SIDDAROOD B- 7304490140 several time for support - not responding the call and also we tried to contact TSS - Pradeep - 7718810193  - number is long busy. Same informed to Project Mr. Biswa and with his confirmation call Logged. Need CE visit. Branch Contact :  9886598581     Engineer Contact : 7304490140    Branch Availability : AVAILABLE TILL 6PM Fault in ESQ :  InSupervisory  CashAcceptorFaults   Machine Status : DOWN DOCKET NUMBER :# T1025202256283451.",56283451       ,183900926
Oki - BNRMs for SBI           ,L040585621,GAONDEVI MANDIR NERUL                             ,THANE               ,ONSITE                        ,14/10/2022 13:06:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  01:19  RR  ^TO 10/28/2022  07:19  RR  ^TO 10/27/2022  07:20  RR  ^TO 10/26/2022  07:16  RR  ^TO Engineer OIPL - CE KALPESH NEMADE check out from site : S5NL040585621
10/25/2022  05:25  RR  ^TO 10/24/2022  02:27  RR  ^TO 10/23/2022  13:36  SP  Spare Required  # ( EPP )- Tried to Escalate OKI Project Shantanu Sir but no response same email sent him to arrange current update/closure ASAP
10/23/2022  02:12  RR  ^Engineer OIPL - CE KALPESH NEMADE check out from site : S5NL040585621
10/22/2022  12:49  MW  TO 10/21/2022  11:56  SP  Spare Required  # ( EPP )- Tried to Escalate OKI Project Shantanu Sir but no response same email sent him to arrange current update/closure ASAP
10/21/2022  02:36  DR  TO 10/20/2022  10:38  MW  TO 10/16/2022  15:57  EP  OKI-SLM Operational-Call-escalated to OKI RTS Faritha as well as Sahil & mail shared for closure update
10/16/2022  02:22  DR  TO 10/15/2022  17:35  MW  TO  10/15/2022  03:29  DR  @ Pin pad number not visible arrange the sticker 
10/14/2022  13:06  MW  TO  10/14/2022  05:42  DR  @ Spare EPP Required # Pin pad number not visible arrange the sticker 
10/13/2022  17:33  MW  AS per OKI Deepak: Pin pad number not visible arrange the sticker. 
10/13/2022  13:22  SGP Brief problem Description (EPP button not visible which is already informed to CE kalpesh) : Branch Contact : 8108800654 Engineer Contact : 8180905290 Branch Availability : banking hours Fault in ESQ : no error Machine Status :no Docket number :T1013202255569333
",55569333       ,183739447
Oki - BNRMs for SBI           ,L040610621,GOKULAM SECOND                                    ,MYSORE              ,ONSITE                        ,28/10/2022 22:40:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:28  RRP Ticket has been Informed  to Branch person 7838071923  for FLM activity
",informed       ,183917388
Oki - BNRMs for SBI           ,L040676621,BIDADI                                            ,BANGALORE           ,ONSITE                        ,28/10/2022 20:42:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:11  SD  Ticket has been Informed  to Branch person 8328569937  for FLM activity
",INFORMED       ,183916897
Oki - BNRMs for SBI           ,L040676621,BIDADI                                            ,BANGALORE           ,ONSITE                        ,28/10/2022 20:42:00,34,331261,ATM has been DISCONNECTED                                                                           ,"a10/29/2022  08:48  AS  s^Ticket has been Informed  to Branch person 8328569937  for FLM activity
",informed       ,183916898
Oki - BNRMs for SBI           ,L040765622,BANDIPALYA MYSORE                                 ,MYSORE              ,ONSITE                        ,27/10/2022 16:53:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/28/2022  07:20  RR  ^Call Accepted by OIPL - CE SIRISH R
10/27/2022  13:46  JAS Pre occupied by axis bank installation T10222022562152190 post completion of installation will attend and ETA has been updated by OIPL - CE AKSHAYA 27/10/2022 17:00:00
10/27/2022  11:52  JAS Brief problem Description :  Custodian Puja 9743166133 Cash Accepter issue, support taken from Engineer Sirish 7304411678 - same confirmed with CE . Need CE visit  Branch Contact :   9743166133   Engineer Contact :  7304411678  Branch Availability : AVAILABLE TILL 6PM Fault in ESQ : InSupervisory  CashAcceptorFaults   Machine Status : DOWN DOCKET NUMBER :#  T10272022563631800",563631800      ,183900968
Oki - BNRMs for SBI           ,L040784623,AECS LAYOUT BANGALORE                             ,BANGALORE           ,ONSITE                        ,21/10/2022 15:32:00,4,331285,ATM Switched-Off by Branch                                                                          ,"10/28/2022  10:10  JAS Branch Custodian Mr. Dorairaju 8971827579 has kept machine down as per RBO instruction. Same discussed with CMF Mr. SUDHAKARAN NAIR 9611191521 has instructed to switch off the machine due to low availability (At site there is no power post banking hours which is affecting availability of machine) till 31st Oct. escalated to AGM.

10/27/2022  09:50  JAS Branch Custodian Mr. Dorairaju 8971827579 has kept machine down as per RBO instruction. Same discussed with CMF Mr. SUDHAKARAN NAIR 9611191521 has instructed to switch off the machine due to low availability (At site there is no power post banking hours which is affecting availability of machine) till 31st Oct. escalated to AGM.

10/26/2022  10:21  JAS Branch Custodian Mr. Dorairaju 8971827579 has kept machine down as per RBO instruction. Same discussed with CMF Mr. SUDHAKARAN NAIR 9611191521 has instructed to switch off the machine due to low availability (At site there is no power post banking hours which is affecting availability of machine) till 31st Oct. escalated to AGM.

10/25/2022  09:51  JAS Branch Custodian Mr. Dorairaju 8971827579 has kept machine down as per RBO instruction. Same discussed with CMF Mr. SUDHAKARAN NAIR 9611191521 has instructed to switch off the machine due to low availability (At site there is no power post banking hours which is affecting availability of machine) till 31st Oct. escalated to AGM.

10/24/2022  15:42  JAS TO 10/21/2022  15:32  JAS Branch Custodian Mr. Dorairaju 8971827579 has kept machine down as per RBO instruction. Same discussed with CMF Mr. SUDHAKARAN NAIR 9611191521 has instructed to switch off the machine due to low availability (At site there is no power post banking hours which is affecting availability of machine). escalated to AGM.

",Low Uptime     ,183830358
